,Time,,,Q_Categ,A_Categ,Check
794,October,26,2018,,Autos & Vehicles,0.889999986
795,October,26,2018,,,0
796,October,26,2018,,,0
797,October,26,2018,,Jobs & Education,0.610000014
798,October,26,2018,,,0
799,October,26,2018,Arts & Entertainment,,0.519999981
800,October,26,2018,Jobs & Education,,0.75999999
801,October,26,2018,Reference,,0.550000012
802,October,26,2018,,Home & Garden,0.639999986
803,October,26,2018,Jobs & Education,,0.540000021
804,October,26,2018,,,0
805,October,26,2018,,,0
806,October,26,2018,Health,Arts & Entertainment,1.319999993
807,October,26,2018,,,0
808,October,26,2018,,Shopping,0.730000019
809,October,26,2018,,,0
810,October,26,2018,Arts & Entertainment,,0.889999986
811,October,26,2018,,,0
812,October,26,2018,,,0
813,October,26,2018,,,0
814,October,26,2018,Jobs & Education,Reference,1.199999988
815,October,26,2018,,,0
816,October,26,2018,Real Estate,Hobbies & Leisure,1.100000024
817,October,26,2018,Jobs & Education,Hobbies & Leisure,1.279999971
818,October,26,2018,Jobs & Education,,0.779999971
819,October,26,2018,,Food & Drink,0.829999983
820,October,26,2018,,,0
821,October,26,2018,News,,0.779999971
822,October,26,2018,,,0
823,October,25,2018,,,0
824,October,25,2018,,,0
825,October,25,2018,,,0
826,October,25,2018,,,0
827,October,25,2018,,Computers & Electronics,0.629999995
828,October,25,2018,,,0
829,October,25,2018,Health,,0.529999971
830,October,25,2018,,,0
831,October,25,2018,Arts & Entertainment,Food & Drink,1.24000001
832,October,25,2018,,,0
833,October,25,2018,,,0
834,October,25,2018,,,0
835,October,25,2018,Jobs & Education,Autos & Vehicles,1.350000024
836,October,25,2018,,,0
837,October,25,2018,,,0
838,October,25,2018,,Autos & Vehicles,0.550000012
839,October,25,2018,Arts & Entertainment,People & Society,1.199999988
840,October,25,2018,Health,,0.779999971
841,October,25,2018,,,0
842,October,25,2018,,,0
843,October,25,2018,,Arts & Entertainment,0.50999999
844,October,25,2018,Jobs & Education,Arts & Entertainment,1.599999964
845,October,25,2018,,,0
846,October,25,2018,,,0
847,October,25,2018,,,0
848,October,25,2018,,,0
849,October,25,2018,Health,,0.920000017
850,October,25,2018,,,0
851,October,25,2018,,,0
852,October,25,2018,,Arts & Entertainment,0.529999971
853,October,25,2018,Jobs & Education,,0.579999983
854,October,25,2018,,,0
855,October,25,2018,Health,,0.949999988
856,October,25,2018,,Arts & Entertainment,0.610000014
857,October,25,2018,,,0
858,October,25,2018,,,0
859,October,25,2018,,,0
860,October,25,2018,,,0
861,October,25,2018,,Science,0.589999974
862,October,25,2018,,,0
863,October,25,2018,,,0
864,October,25,2018,,,0
865,October,25,2018,Jobs & Education,Arts & Entertainment,1.189999998
866,October,25,2018,Jobs & Education,Arts & Entertainment,1.25999999
867,October,25,2018,,,0
868,October,25,2018,Jobs & Education,Arts & Entertainment,1.039999962
869,October,25,2018,Shopping,,0.610000014
870,October,25,2018,,,0
871,October,24,2018,,Food & Drink,0.649999976
872,October,24,2018,,,0
873,October,24,2018,Health,,0.810000002
874,October,24,2018,,Arts & Entertainment,0.649999976
875,October,24,2018,,Arts & Entertainment,0.5
876,October,24,2018,Shopping,Shopping,1.420000017
877,October,24,2018,Health,,0.5
878,October,24,2018,,,0
879,October,24,2018,,,0
880,October,24,2018,,,0
881,October,24,2018,,Arts & Entertainment,0.709999979
882,October,24,2018,,,0
883,October,24,2018,,Pets & Animals,0.519999981
884,October,24,2018,Shopping,,0.649999976
885,October,24,2018,,,0
886,October,24,2018,,Arts & Entertainment,0.50999999
887,October,24,2018,,,0
888,October,24,2018,Jobs & Education,,0.5
889,October,24,2018,,,0
890,October,24,2018,,,0
891,October,24,2018,,,0
892,October,24,2018,,,0
893,October,24,2018,,Arts & Entertainment,0.529999971
894,October,24,2018,Health,,0.550000012
895,October,24,2018,People & Society,,0.730000019
896,October,24,2018,,,0
897,October,24,2018,,Food & Drink,0.600000024
898,October,24,2018,,Shopping,0.519999981
899,October,24,2018,,Autos & Vehicles,0.870000005
900,October,24,2018,Computers & Electronics,Computers & Electronics,1.680000007
901,October,24,2018,,,0
902,October,24,2018,,,0
903,October,24,2018,,Food & Drink,0.74000001
904,October,24,2018,,Arts & Entertainment,0.540000021
905,October,24,2018,Shopping,Hobbies & Leisure,1.120000005
906,October,24,2018,,,0
907,October,24,2018,,Arts & Entertainment,0.560000002
908,October,24,2018,,Food & Drink,0.579999983
909,October,24,2018,,,0
910,October,24,2018,,,0
911,October,24,2018,,,0
912,October,24,2018,,,0
913,October,24,2018,,,0
914,October,24,2018,,Arts & Entertainment,0.689999998
915,October,24,2018,,,0
916,October,24,2018,,,0
917,October,24,2018,,,0
918,October,24,2018,,,0
919,October,24,2018,,,0
920,October,24,2018,,,0
921,October,24,2018,,,0
922,October,24,2018,,,0
923,October,24,2018,,,0
924,October,24,2018,,,0
925,October,24,2018,,,0
926,October,23,2018,,,0
927,October,23,2018,,,0
928,October,23,2018,Arts & Entertainment,,0.819999993
929,October,23,2018,,,0
930,October,23,2018,,,0
931,October,23,2018,,,0
932,October,23,2018,,,0
933,October,23,2018,,,0
934,October,23,2018,,,0
935,October,23,2018,,,0
936,October,23,2018,,,0
937,October,23,2018,,,0
938,October,23,2018,,,0
939,October,23,2018,,,0
940,October,23,2018,,,0
941,October,23,2018,,,0
942,October,23,2018,,,0
943,October,23,2018,,,0
944,October,23,2018,,,0
945,October,23,2018,,,0
946,October,23,2018,,,0
947,October,23,2018,,,0
948,October,23,2018,,,0
949,October,23,2018,,,0
950,October,23,2018,,,0
951,October,23,2018,,,0
952,October,23,2018,,,0
953,October,23,2018,,,0
954,October,23,2018,,,0
955,October,23,2018,,,0
956,October,23,2018,,,0
957,October,23,2018,,,0
958,October,23,2018,,,0
959,October,23,2018,,,0
960,October,23,2018,,,0
961,October,23,2018,,,0
962,October,23,2018,,,0
963,October,23,2018,,,0
964,October,23,2018,,,0
965,October,23,2018,,,0
966,October,23,2018,,,0
967,October,23,2018,,,0
968,October,23,2018,,,0
969,October,23,2018,,,0
970,October,23,2018,,,0
971,October,23,2018,,,0
972,October,23,2018,,,0
973,October,22,2018,,,0
974,October,22,2018,,,0
975,October,22,2018,,,0
976,October,22,2018,,,0
977,October,22,2018,,,0
978,October,22,2018,,,0
979,October,22,2018,,,0
980,October,22,2018,,,0
981,October,22,2018,,,0
982,October,22,2018,,,0
983,October,22,2018,,,0
984,October,22,2018,,,0
985,October,22,2018,,,0
986,October,22,2018,,,0
987,October,22,2018,,,0
988,October,22,2018,,,0
989,October,22,2018,,,0
990,October,22,2018,,,0
991,October,22,2018,,,0
992,October,22,2018,,,0
993,October,22,2018,,,0
994,October,22,2018,,,0
995,October,22,2018,,,0
996,October,22,2018,,,0
997,October,22,2018,,,0
998,October,22,2018,,,0
999,October,22,2018,,,0
1000,October,22,2018,,,0
1001,October,22,2018,,,0
1002,October,22,2018,,,0
1003,October,22,2018,,,0
1004,October,22,2018,,,0
1005,October,22,2018,,,0
1006,October,22,2018,,,0
1007,October,22,2018,,,0
1008,October,22,2018,,,0
1009,October,22,2018,,,0
1010,October,22,2018,,,0
1011,October,22,2018,,,0
1012,October,22,2018,,,0
1013,October,22,2018,,,0
1014,October,22,2018,,,0
1015,October,22,2018,,,0
1016,October,22,2018,,,0
1017,October,22,2018,,,0
1018,October,22,2018,,,0
1019,October,22,2018,,,0
1020,October,22,2018,,,0
1021,October,22,2018,,,0
1022,October,22,2018,,,0
1023,October,22,2018,,,0
1024,October,22,2018,,,0
1025,October,22,2018,,,0
1026,October,22,2018,,,0
1027,October,22,2018,,,0
1028,October,22,2018,,,0
1029,October,22,2018,,,0
1030,October,22,2018,,,0
1031,October,22,2018,,,0
1032,October,22,2018,,,0
1033,October,22,2018,,,0
1034,October,22,2018,,,0
1035,October,22,2018,,,0
1036,October,22,2018,,,0
1037,October,22,2018,,,0
1038,October,22,2018,,,0
1039,October,21,2018,,,0
1040,October,21,2018,,,0
1041,October,21,2018,,,0
1042,October,21,2018,,,0
1043,October,21,2018,,,0
1044,October,21,2018,,,0
1045,October,21,2018,,,0
1046,October,21,2018,,,0
1047,October,21,2018,,,0
1048,October,21,2018,,,0
1049,October,21,2018,,,0
1050,October,21,2018,,,0
1051,October,21,2018,,,0
1052,October,21,2018,,,0
1053,October,21,2018,,,0
1054,October,21,2018,,,0
1055,October,21,2018,,,0
1056,October,21,2018,,,0
1057,October,21,2018,,,0
1058,October,21,2018,,,0
1059,October,21,2018,,,0
1060,October,21,2018,,,0
1061,October,21,2018,,,0
1062,October,21,2018,,,0
1063,October,21,2018,,,0
1064,October,21,2018,,,0
1065,October,21,2018,,,0
1066,October,21,2018,,,0
1067,October,21,2018,,,0
1068,October,21,2018,,,0
1069,October,21,2018,,,0
1070,October,21,2018,,,0
1071,October,21,2018,,,0
1072,October,21,2018,,,0
1073,October,21,2018,,,0
1074,October,21,2018,,,0
1075,October,21,2018,,,0
1076,October,21,2018,,,0
1077,October,21,2018,,,0
1078,October,21,2018,,,0
1079,October,21,2018,,,0
1080,October,21,2018,,,0
1081,October,21,2018,,,0
1082,October,21,2018,,,0
1083,October,21,2018,,,0
1084,October,21,2018,,,0
1085,October,21,2018,,,0
1086,October,21,2018,,,0
1087,October,20,2018,,,0
1088,October,20,2018,,,0
1089,October,20,2018,,,0
1090,October,20,2018,,,0
1091,October,20,2018,,,0
1092,October,20,2018,,,0
1093,October,20,2018,,,0
1094,October,20,2018,,,0
1095,October,20,2018,,,0
1096,October,20,2018,,,0
1097,October,20,2018,,,0
1098,October,20,2018,,,0
1099,October,20,2018,,,0
1100,October,20,2018,,,0
1101,October,20,2018,,,0
1102,October,20,2018,,,0
1103,October,20,2018,,,0
1104,October,20,2018,,,0
1105,October,20,2018,,,0
1106,October,20,2018,,,0
1107,October,20,2018,,,0
1108,October,20,2018,,,0
1109,October,20,2018,,,0
1110,October,20,2018,,,0
1111,October,20,2018,,,0
1112,October,20,2018,,,0
1113,October,20,2018,,,0
1114,October,20,2018,,,0
1115,October,20,2018,,,0
1116,October,20,2018,,,0
1117,October,20,2018,,,0
1118,October,20,2018,,,0
1119,October,20,2018,,,0
1120,October,20,2018,,,0
1121,October,20,2018,,,0
1122,October,20,2018,,,0
1123,October,20,2018,,,0
1124,October,20,2018,,,0
1125,October,20,2018,,,0
1126,October,20,2018,,,0
1127,October,20,2018,,,0
1128,October,20,2018,,,0
1129,October,20,2018,,,0
1130,October,20,2018,,,0
1131,October,20,2018,,,0
1132,October,20,2018,,,0
1133,October,20,2018,,,0
1134,October,19,2018,,,0
1135,October,19,2018,,,0
1136,October,19,2018,,,0
1137,October,19,2018,,,0
1138,October,19,2018,,,0
1139,October,19,2018,,,0
1140,October,19,2018,,,0
1141,October,19,2018,,,0
1142,October,19,2018,,,0
1143,October,19,2018,,,0
1144,October,19,2018,,,0
1145,October,19,2018,,,0
1146,October,19,2018,,,0
1147,October,19,2018,,,0
1148,October,19,2018,,,0
1149,October,19,2018,,,0
1150,October,19,2018,,,0
1151,October,19,2018,,,0
1152,October,19,2018,,,0
1153,October,19,2018,,,0
1154,October,19,2018,,,0
1155,October,19,2018,,,0
1156,October,19,2018,,,0
1157,October,19,2018,,,0
1158,October,19,2018,,,0
1159,October,19,2018,,,0
1160,October,19,2018,,,0
1161,October,19,2018,,,0
1162,October,19,2018,,,0
1163,October,19,2018,,,0
1164,October,19,2018,,,0
1165,October,19,2018,,,0
1166,October,19,2018,,,0
1167,October,19,2018,,,0
1168,October,19,2018,,,0
1169,October,19,2018,,,0
1170,October,19,2018,,,0
1171,October,19,2018,,,0
1172,October,19,2018,,,0
1173,October,19,2018,,,0
1174,October,19,2018,,,0
1175,October,19,2018,,,0
1176,October,18,2018,,,0
1177,October,18,2018,,,0
1178,October,18,2018,,,0
1179,October,18,2018,,,0
1180,October,18,2018,,,0
1181,October,18,2018,,,0
1182,October,18,2018,,,0
1183,October,18,2018,,,0
1184,October,18,2018,,,0
1185,October,18,2018,,,0
1186,October,18,2018,,,0
1187,October,18,2018,,,0
1188,October,18,2018,,,0
1189,October,18,2018,,,0
1190,October,18,2018,,,0
1191,October,18,2018,,,0
1192,October,18,2018,,,0
1193,October,18,2018,,,0
1194,October,18,2018,,,0
1195,October,18,2018,,,0
1196,October,18,2018,,,0
1197,October,18,2018,,,0
1198,October,18,2018,,,0
1199,October,18,2018,,,0
1200,October,18,2018,,,0
1201,October,18,2018,,,0
1202,October,18,2018,,,0
1203,October,18,2018,,,0
1204,October,18,2018,,,0
1205,October,18,2018,,,0
1206,October,18,2018,,,0
1207,October,18,2018,,,0
1208,October,18,2018,,,0
1209,October,18,2018,,,0
1210,October,18,2018,,,0
1211,October,18,2018,,,0
1212,October,18,2018,,,0
1213,October,18,2018,,,0
1214,October,18,2018,,,0
1215,October,18,2018,,,0
1216,October,17,2018,,,0
1217,October,17,2018,,,0
1218,October,17,2018,,,0
1219,October,17,2018,,,0
1220,October,17,2018,,,0
1221,October,17,2018,,,0
1222,October,17,2018,,,0
1223,October,17,2018,,,0
1224,October,17,2018,,,0
1225,October,17,2018,,,0
1226,October,17,2018,,,0
1227,October,17,2018,,,0
1228,October,17,2018,,,0
1229,October,17,2018,,,0
1230,October,17,2018,,,0
1231,October,17,2018,,,0
1232,October,17,2018,,,0
1233,October,17,2018,,,0
1234,October,17,2018,,,0
1235,October,17,2018,,,0
1236,October,17,2018,,,0
1237,October,17,2018,,Arts & Entertainment,0.75999999
1238,October,17,2018,,,0
1239,October,17,2018,,,0
1240,October,17,2018,,,0
1241,October,17,2018,,,0
1242,October,17,2018,Arts & Entertainment,,0.639999986
1243,October,17,2018,,,0
1244,October,17,2018,Arts & Entertainment,,0.50999999
1245,October,17,2018,,,0
1246,October,17,2018,Computers & Electronics,,0.560000002
1247,October,17,2018,,Food & Drink,0.709999979
1248,October,17,2018,,,0
1249,October,17,2018,,,0
1250,October,16,2018,,Computers & Electronics,0.579999983
1251,October,16,2018,,,0
1252,October,16,2018,,,0
1253,October,16,2018,,,0
1254,October,16,2018,,,0
1255,October,16,2018,Jobs & Education,,0.699999988
1256,October,16,2018,,Arts & Entertainment,0.579999983
1257,October,16,2018,,Games,0.550000012
1258,October,16,2018,,Arts & Entertainment,0.709999979
1259,October,16,2018,,,0
1260,October,16,2018,,,0
1261,October,16,2018,News,,0.769999981
1262,October,16,2018,,Food & Drink,0.560000002
1263,October,16,2018,,,0
1264,October,16,2018,,Games,0.709999979
1265,October,16,2018,,,0
1266,October,16,2018,Jobs & Education,Science,1.230000019
1267,October,16,2018,,Food & Drink,0.790000021
1268,October,16,2018,,,0
1269,October,16,2018,,,0
1270,October,16,2018,,,0
1271,October,16,2018,Travel,,0.819999993
1272,October,16,2018,,,0
1273,October,16,2018,,,0
1274,October,16,2018,,Arts & Entertainment,0.5
1275,October,16,2018,,,0
1276,October,16,2018,Reference,,0.569999993
1277,October,16,2018,Jobs & Education,,0.600000024
1278,October,16,2018,,,0
1279,October,16,2018,,Finance,0.610000014
1280,October,15,2018,,,0
1281,October,15,2018,News,,0.629999995
1282,October,15,2018,,,0
1283,October,15,2018,,,0
1284,October,15,2018,,,0
1285,October,15,2018,,,0
1286,October,15,2018,,Autos & Vehicles,0.800000012
1287,October,15,2018,Jobs & Education,,0.629999995
1288,October,15,2018,,,0
1289,October,15,2018,,Science,0.529999971
1290,October,15,2018,Jobs & Education,,0.709999979
1291,October,15,2018,,,0
1292,October,15,2018,Arts & Entertainment,Computers & Electronics,1.290000021
1293,October,15,2018,Arts & Entertainment,,0.670000017
1294,October,15,2018,Food & Drink,,0.709999979
1295,October,15,2018,,Jobs & Education,0.560000002
1296,October,15,2018,Jobs & Education,,0.850000024
1297,October,15,2018,Jobs & Education,,0.850000024
1298,October,15,2018,Health,Health,1.669999957
1299,October,15,2018,,Arts & Entertainment,0.540000021
1300,October,15,2018,Jobs & Education,,0.569999993
1301,October,15,2018,,,0
1302,October,15,2018,Health,Arts & Entertainment,1.370000005
1303,October,15,2018,Arts & Entertainment,Arts & Entertainment,1.25999999
1304,October,15,2018,,,0
1305,October,15,2018,,,0
1306,October,15,2018,,Food & Drink,0.589999974
1307,October,15,2018,,Food & Drink,0.790000021
1308,October,15,2018,,Food & Drink,0.639999986
1309,October,15,2018,Jobs & Education,,0.529999971
1310,October,15,2018,,,0
1311,October,15,2018,People & Society,,0.730000019
1312,October,15,2018,,Computers & Electronics,0.629999995
1313,October,15,2018,,Jobs & Education,0.709999979
1314,October,15,2018,,,0
1315,October,15,2018,,,0
1316,October,15,2018,,,0
1317,October,15,2018,Jobs & Education,,0.74000001
1318,October,15,2018,,,0
1319,October,15,2018,,,0
1320,October,15,2018,,,0
1321,October,15,2018,,Arts & Entertainment,0.550000012
1322,October,15,2018,Arts & Entertainment,Arts & Entertainment,1.189999998
1323,October,15,2018,,,0
1324,October,15,2018,Arts & Entertainment,Arts & Entertainment,1.399999976
1325,October,15,2018,Reference,Reference,1.25
1326,October,15,2018,Jobs & Education,,0.790000021
1327,October,15,2018,,,0
